	epoch	accuracy	loss	data_loss	regularization_loss	learning_rate
1374	1374	0.79	0.5163114233016968	0.20361213	0.03513915967941284	0.0009993139709589367
1375	1375	0.79	0.5162032709121704	0.20361213	0.03516422367095947	0.0009993134716449797
1376	1376	0.795	0.5160948309898377	0.20361213	0.03518959617614746	0.0009993129723315222
1377	1377	0.8	0.5159815065860749	0.20361213	0.03521512079238892	0.0009993124730185632
1378	1378	0.805	0.5158783733844757	0.20361213	0.035240912437438966	0.0009993119737061033
1379	1379	0.805	0.5157744133472443	0.20361213	0.035266830921173095	0.0009993114743941426
1380	1380	0.8	0.5156714305877685	0.20361213	0.035292325973510744	0.0009993109750826806
1381	1381	0.8	0.5155628859996796	0.20361213	0.03531744480133057	0.0009993104757717174
1382	1382	0.795	0.5154592745304107	0.20361213	0.03534299659729004	0.0009993099764612535
1383	1383	0.795	0.5153515231609345	0.20361213	0.035369594097137455	0.0009993094771512884
1384	1384	0.795	0.5152396116256714	0.20361213	0.03539659118652344	0.0009993089778418222
1385	1385	0.8	0.515117110490799	0.20361213	0.03542325067520142	0.0009993084785328552
1386	1386	0.795	0.5149912893772125	0.20361213	0.03544912338256836	0.0009993079792243872
1387	1387	0.795	0.5148665595054627	0.20361213	0.035474090576171874	0.0009993074799164179
1388	1388	0.795	0.5147483446598053	0.20361213	0.0354993143081665	0.0009993069806089477
1389	1389	0.79	0.5146387839317321	0.20361213	0.03552550315856933	0.0009993064813019765
1390	1390	0.79	0.5145241746902466	0.20361213	0.035552693367004395	0.0009993059819955043
1391	1391	0.795	0.5144123106002808	0.20361213	0.03558036375045776	0.000999305482689531
1392	1392	0.795	0.514298453092575	0.20361213	0.035607620239257814	0.0009993049833840564
1393	1393	0.795	0.5141858103275299	0.20361213	0.03563403511047363	0.000999304484079081
1394	1394	0.795	0.5140752041339874	0.20361213	0.035659685134887695	0.0009993039847746043
1395	1395	0.795	0.5139698104858399	0.20361213	0.03568515348434448	0.000999303485470627
1396	1396	0.795	0.513860102891922	0.20361213	0.035710539817810055	0.0009993029861671485
1397	1397	0.795	0.5137517654895782	0.20361213	0.03573589563369751	0.0009993024868641686
1398	1398	0.795	0.5136432893276215	0.20361213	0.03576105308532715	0.0009993019875616882
1399	1399	0.795	0.5135370144844055	0.20361213	0.035786236286163335	0.0009993014882597065
1400	1400	0.795	0.5134357376098633	0.20361213	0.0358116192817688	0.0009993009889582235
1401	1401	0.795	0.5133351724147797	0.20361213	0.035836611270904546	0.0009993004896572402
1402	1402	0.795	0.5132340471744538	0.20361213	0.03586119222640991	0.000999299990356755
1403	1403	0.795	0.5131363110542297	0.20361213	0.03588585424423218	0.0009992994910567692
1404	1404	0.795	0.513037296295166	0.20361213	0.03591117477416992	0.0009992989917572824
1405	1405	0.795	0.5129345514774323	0.20361213	0.03593690776824951	0.0009992984924582942
1406	1406	0.8	0.5128305416107177	0.20361213	0.03596310424804688	0.0009992979931598052
1407	1407	0.8	0.5127183496952057	0.20361213	0.03598898649215698	0.0009992974938618153
1408	1408	0.795	0.5126045732498169	0.20361213	0.03601417827606201	0.0009992969945643241
1409	1409	0.795	0.5124913432598114	0.20361213	0.03603890323638916	0.0009992964952673317
1410	1410	0.795	0.5123614599704742	0.20361213	0.036063217163085935	0.0009992959959708384
1411	1411	0.795	0.5122286462783814	0.20361213	0.036087491512298585	0.0009992954966748444
1412	1412	0.8	0.5120955481529236	0.20361213	0.036111749649047856	0.0009992949973793488
1413	1413	0.8	0.5119607918262482	0.20361213	0.036135750293731686	0.0009992944980843524
1414	1414	0.795	0.5118233745098114	0.20361213	0.03615938472747803	0.0009992939987898551
1415	1415	0.795	0.5116886518001557	0.20361213	0.03618237590789795	0.0009992934994958564
1416	1416	0.795	0.5115563011169434	0.20361213	0.03620496749877929	0.0009992930002023569
1417	1417	0.795	0.5114275023937225	0.20361213	0.036227534770965575	0.0009992925009093562
1418	1418	0.8	0.5112974610328674	0.20361213	0.036249693870544435	0.0009992920016168546
1419	1419	0.8	0.5111673097610474	0.20361213	0.03627207088470459	0.0009992915023248517
1420	1420	0.8	0.5110399179458618	0.20361213	0.036294525146484374	0.000999291003033348
1421	1421	0.8	0.5109112854003907	0.20361213	0.03631716918945313	0.0009992905037423429
1422	1422	0.8	0.5107828447818756	0.20361213	0.03634009456634521	0.000999290004451837
1423	1423	0.8	0.510659191608429	0.20361213	0.036363337039947506	0.0009992895051618301
1424	1424	0.8	0.5105357828140259	0.20361213	0.03638691329956055	0.000999289005872322
1425	1425	0.8	0.5104113705158234	0.20361213	0.036410052299499514	0.0009992885065833127
1426	1426	0.8	0.5102843661308288	0.20361213	0.0364329833984375	0.0009992880072948027
1427	1427	0.8	0.5101588962078094	0.20361213	0.03645589923858642	0.0009992875080067913
1428	1428	0.805	0.5100373599529266	0.20361213	0.03647908306121826	0.0009992870087192787
1429	1429	0.805	0.509915334701538	0.20361213	0.03650305938720703	0.0009992865094322653
1430	1430	0.8	0.5097904553413392	0.20361213	0.03652748966217041	0.0009992860101457508
1431	1431	0.8	0.5096631896495819	0.20361213	0.03655230522155761	0.0009992855108597353
1432	1432	0.8	0.5095388972759247	0.20361213	0.03657702445983887	0.0009992850115742185
1433	1433	0.805	0.5094134726524353	0.20361213	0.0366012372970581	0.000999284512289201
1434	1434	0.805	0.5092863492965698	0.20361213	0.036625688552856445	0.0009992840130046822
1435	1435	0.8	0.509160877943039	0.20361213	0.03665051031112671	0.0009992835137206623
1436	1436	0.805	0.5090303490161896	0.20361213	0.03667590713500977	0.0009992830144371415
1437	1437	0.805	0.5088975381851196	0.20361213	0.03670137643814087	0.0009992825151541194
1438	1438	0.805	0.5087652122974395	0.20361213	0.036726794242858886	0.0009992820158715961
1439	1439	0.805	0.5086460766792298	0.20361213	0.03675246810913086	0.0009992815165895722
1440	1440	0.805	0.5085231466293335	0.20361213	0.036778430461883546	0.0009992810173080468
1441	1441	0.805	0.5084035959243774	0.20361213	0.036804553508758546	0.0009992805180270205
1442	1442	0.805	0.5082836744785308	0.20361213	0.036830693244934085	0.0009992800187464932
1443	1443	0.8	0.5081659827232361	0.20361213	0.03685655927658081	0.0009992795194664647
1444	1444	0.8	0.5080486099720001	0.20361213	0.0368824462890625	0.000999279020186935
1445	1445	0.805	0.5079271109104156	0.20361213	0.0369082899093628	0.0009992785209079046
1446	1446	0.805	0.5078082165718079	0.20361213	0.03693420505523681	0.000999278021629373
1447	1447	0.805	0.5076900413036346	0.20361213	0.036960064411163326	0.00099927752235134
1448	1448	0.805	0.5075721747875214	0.20361213	0.03698530864715576	0.000999277023073806
1449	1449	0.805	0.507453351020813	0.20361213	0.037010161876678466	0.0009992765237967713
1450	1450	0.8	0.507337842464447	0.20361213	0.03703496265411377	0.0009992760245202351
1451	1451	0.805	0.5072184212207794	0.20361213	0.037059814453125	0.000999275525244198
1452	1452	0.805	0.5071016466617584	0.20361213	0.03708466053009033	0.0009992750259686597
1453	1453	0.805	0.5069872591495513	0.20361213	0.03710974788665771	0.0009992745266936204
1454	1454	0.8	0.5068714265823364	0.20361213	0.03713449287414551	0.0009992740274190801
1455	1455	0.805	0.5067561824321747	0.20361213	0.03715923023223877	0.0009992735281450387
1456	1456	0.805	0.5066412370204926	0.20361213	0.03718429613113403	0.000999273028871496
1457	1457	0.805	0.5065229001045227	0.20361213	0.03720898056030274	0.0009992725295984522
1458	1458	0.805	0.5064080584049225	0.20361213	0.037233285903930664	0.0009992720303259076
1459	1459	0.805	0.5062936978340149	0.20361213	0.037257237911224365	0.0009992715310538618
1460	1460	0.805	0.5061807990074157	0.20361213	0.03728095293045044	0.0009992710317823148
1461	1461	0.805	0.5060654265880584	0.20361213	0.03730425071716309	0.0009992705325112669
1462	1462	0.805	0.5059526574611664	0.20361213	0.03732743978500366	0.0009992700332407177
1463	1463	0.805	0.5058408939838409	0.20361213	0.037350978851318356	0.0009992695339706675
1464	1464	0.805	0.5057265713214875	0.20361213	0.037374760150909424	0.000999269034701116
1465	1465	0.805	0.5056120955944061	0.20361213	0.03739904403686524	0.0009992685354320637
1466	1466	0.8	0.5055001029968261	0.20361213	0.03742327785491944	0.0009992680361635103
1467	1467	0.805	0.5053882265090942	0.20361213	0.037446942329406735	0.0009992675368954555
1468	1468	0.805	0.5052742245197296	0.20361213	0.03747035884857178	0.0009992670376279
1469	1469	0.805	0.5051622550487518	0.20361213	0.037494109153747554	0.000999266538360843
1470	1470	0.805	0.5050524213314056	0.20361213	0.03751767063140869	0.000999266039094285
1471	1471	0.805	0.5049407639503479	0.20361213	0.03754086875915527	0.0009992655398282262
1472	1472	0.805	0.504829026222229	0.20361213	0.03756377792358398	0.0009992650405626661
1473	1473	0.805	0.5047133977413177	0.20361213	0.03758681964874268	0.000999264541297605
1474	1474	0.805	0.5046033816337585	0.20361213	0.037610049724578855	0.0009992640420330428
1475	1475	0.805	0.5044927325248718	0.20361213	0.03763321304321289	0.0009992635427689793
1476	1476	0.805	0.5043819215297699	0.20361213	0.037656601905822755	0.0009992630435054148
1477	1477	0.805	0.5042715992927551	0.20361213	0.037680181503295905	0.0009992625442423492
1478	1478	0.805	0.504174968957901	0.20361213	0.03770398235321045	0.0009992620449797824
1479	1479	0.805	0.5040772264003753	0.20361213	0.037727177619934084	0.0009992615457177145
1480	1480	0.8	0.5039798998832703	0.20361213	0.03774932861328125	0.0009992610464561458
1481	1481	0.8	0.5038766441345215	0.20361213	0.03777058696746827	0.0009992605471950758
1482	1482	0.805	0.5037674379348756	0.20361213	0.03779125928878785	0.0009992600479345045
1483	1483	0.805	0.5036568372249604	0.20361213	0.0378121166229248	0.0009992595486744322
1484	1484	0.805	0.5035470368862152	0.20361213	0.037833684921264654	0.0009992590494148589
1485	1485	0.805	0.5034365470409393	0.20361213	0.037855696201324465	0.0009992585501557845
1486	1486	0.805	0.5033342130184174	0.20361213	0.03787775707244873	0.0009992580508972088
1487	1487	0.805	0.5032360031604767	0.20361213	0.03789923334121704	0.0009992575516391323
1488	1488	0.805	0.5031350646018982	0.20361213	0.03791997766494751	0.0009992570523815543
1489	1489	0.81	0.503031662940979	0.20361213	0.03794025564193726	0.0009992565531244755
1490	1490	0.81	0.5029261054992675	0.20361213	0.037960821628570555	0.0009992560538678954
1491	1491	0.81	0.5028218755722046	0.20361213	0.037982059478759767	0.0009992555546118143
1492	1492	0.81	0.5027174639701844	0.20361213	0.03800371170043945	0.0009992550553562319
1493	1493	0.81	0.5026134231090545	0.20361213	0.038025108814239504	0.0009992545561011486
1494	1494	0.81	0.5025052082538605	0.20361213	0.038046355247497554	0.0009992540568465641
1495	1495	0.81	0.5024003219604493	0.20361213	0.038067741394042974	0.0009992535575924783
1496	1496	0.81	0.502301955461502	0.20361213	0.038089567661285406	0.0009992530583388917
1497	1497	0.81	0.5022005627155304	0.20361213	0.038111616134643554	0.0009992525590858039
1498	1498	0.81	0.5020962452888489	0.20361213	0.038133153915405275	0.0009992520598332147
1499	1499	0.81	0.5019906351566314	0.20361213	0.038153995037078864	0.0009992515605811248
1500	1500	0.81	0.501887258052826	0.20361213	0.03817456579208374	0.0009992510613295335
1501	1501	0.81	0.5017864606380462	0.20361213	0.03819539165496826	0.0009992505620784412
1502	1502	0.81	0.5016836941242218	0.20361213	0.03821713924407959	0.0009992500628278477
1503	1503	0.81	0.5015793538093567	0.20361213	0.038239727020263674	0.0009992495635777533
1504	1504	0.81	0.5014771435260773	0.20361213	0.038262418270111086	0.0009992490643281574
1505	1505	0.81	0.5013790225982666	0.20361213	0.03828490734100342	0.0009992485650790605
1506	1506	0.81	0.5012802965641022	0.20361213	0.03830661249160767	0.0009992480658304627
1507	1507	0.81	0.5011768984794617	0.20361213	0.038327698707580564	0.0009992475665823635
1508	1508	0.81	0.5010768790245056	0.20361213	0.03834915351867676	0.0009992470673347632
1509	1509	0.81	0.500973171710968	0.20361213	0.03837115240097046	0.000999246568087662
1510	1510	0.81	0.5008718440532685	0.20361213	0.03839335536956787	0.0009992460688410594
1511	1511	0.81	0.5007737214565278	0.20361213	0.03841569375991821	0.0009992455695949558
1512	1512	0.81	0.500676474571228	0.20361213	0.03843732833862305	0.0009992450703493513
1513	1513	0.81	0.5005755162239075	0.20361213	0.038458559513092044	0.0009992445711042453
1514	1514	0.81	0.500483770608902	0.20361213	0.0384795560836792	0.000999244071859638
1515	1515	0.81	0.5003892018795013	0.20361213	0.0385009183883667	0.0009992435726155302
1516	1516	0.81	0.5002956204414367	0.20361213	0.03852299976348877	0.0009992430733719209
1517	1517	0.81	0.5002018830776215	0.20361213	0.03854546165466309	0.0009992425741288103
1518	1518	0.81	0.5001118278503418	0.20361213	0.03856802940368652	0.0009992420748861988
1519	1519	0.81	0.5000185434818267	0.20361213	0.038590288639068604	0.0009992415756440863
1520	1520	0.81	0.4999236607551575	0.20361213	0.03861178398132324	0.0009992410764024723
1521	1521	0.81	0.4998301477432251	0.20361213	0.03863312911987305	0.0009992405771613573
1522	1522	0.81	0.49974122834205625	0.20361213	0.03865486574172974	0.0009992400779207412
1523	1523	0.81	0.49964894223213197	0.20361213	0.038677199363708496	0.0009992395786806241
1524	1524	0.81	0.49955646705627443	0.20361213	0.038699612140655516	0.0009992390794410055
1525	1525	0.81	0.4994632499217987	0.20361213	0.03872164058685303	0.0009992385802018863
1526	1526	0.81	0.4993734731674194	0.20361213	0.03874347352981567	0.0009992380809632656
1527	1527	0.81	0.49928094673156737	0.20361213	0.03876520919799805	0.0009992375817251436
1528	1528	0.81	0.49918756675720216	0.20361213	0.03878716421127319	0.000999237082487521
1529	1529	0.81	0.49909704184532167	0.20361213	0.038809500694274905	0.0009992365832503967
1530	1530	0.81	0.49900188970565795	0.20361213	0.03883156108856202	0.0009992360840137713
1531	1531	0.81	0.4989093344211578	0.20361213	0.03885347652435303	0.0009992355847776452
1532	1532	0.81	0.4988205227851868	0.20361213	0.03887514209747315	0.0009992350855420175
1533	1533	0.81	0.4987261300086975	0.20361213	0.03889626312255859	0.000999234586306889
1534	1534	0.81	0.49863800740242004	0.20361213	0.038917306423187255	0.0009992340870722592
1535	1535	0.81	0.49854333472251894	0.20361213	0.038938624382019046	0.0009992335878381282
1536	1536	0.81	0.49844701719284057	0.20361213	0.03896077108383179	0.0009992330886044961
1537	1537	0.81	0.4983551280498505	0.20361213	0.038983471870422365	0.0009992325893713628
1538	1538	0.81	0.4982613446712494	0.20361213	0.039006275177001955	0.0009992320901387286
1539	1539	0.81	0.4981672050952911	0.20361213	0.03902878189086914	0.000999231590906593
1540	1540	0.81	0.49807574558258055	0.20361213	0.03905113744735718	0.000999231091674956
1541	1541	0.81	0.49798426032066345	0.20361213	0.03907358646392822	0.0009992305924438182
1542	1542	0.81	0.4978902792930603	0.20361213	0.03909586429595947	0.0009992300932131792
1543	1543	0.81	0.4977968583106995	0.20361213	0.03911789751052857	0.000999229593983039
1544	1544	0.81	0.4976996338367462	0.20361213	0.039140329360961915	0.0009992290947533978
1545	1545	0.81	0.4976089985370636	0.20361213	0.03916294288635254	0.0009992285955242554
1546	1546	0.81	0.49751677560806273	0.20361213	0.03918554830551147	0.0009992280962956117
1547	1547	0.81	0.4974203600883484	0.20361213	0.039207507610321046	0.000999227597067467
1548	1548	0.81	0.4973258445262909	0.20361213	0.039229370117187495	0.000999227097839821
1549	1549	0.81	0.49723310947418214	0.20361213	0.039251999855041506	0.0009992265986126737
1550	1550	0.81	0.4971412978172302	0.20361213	0.039275046348571784	0.0009992260993860256
1551	1551	0.81	0.49704624724388125	0.20361213	0.03929798316955567	0.000999225600159876
1552	1552	0.81	0.496950745344162	0.20361213	0.03932067728042603	0.0009992251009342255
1553	1553	0.81	0.49685492014884947	0.20361213	0.0393431077003479	0.0009992246017090738
1554	1554	0.81	0.49676159405708314	0.20361213	0.03936553382873535	0.0009992241024844209
1555	1555	0.81	0.49667136096954345	0.20361213	0.03938834095001221	0.0009992236032602666
1556	1556	0.805	0.4965786592960358	0.20361213	0.039411302089691166	0.0009992231040366114
1557	1557	0.81	0.49648351287841797	0.20361213	0.0394342622756958	0.000999222604813455
1558	1558	0.81	0.4963925812244415	0.20361213	0.03945708608627319	0.0009992221055907975
1559	1559	0.805	0.4963028028011322	0.20361213	0.039479841232299806	0.0009992216063686387
1560	1560	0.805	0.4962128882408142	0.20361213	0.039502490043640134	0.000999221107146979
1561	1561	0.81	0.49611593294143674	0.20361213	0.039524982452392575	0.0009992206079258179
1562	1562	0.81	0.4960214385986328	0.20361213	0.03954773044586182	0.0009992201087051557
1563	1563	0.81	0.4959319951534271	0.20361213	0.03957120800018311	0.0009992196094849924
1564	1564	0.805	0.4958388702869415	0.20361213	0.039594908237457274	0.0009992191102653277
1565	1565	0.81	0.4957440211772919	0.20361213	0.03961867237091065	0.0009992186110461619
1566	1566	0.81	0.49564997959136964	0.20361213	0.03964214134216308	0.000999218111827495
1567	1567	0.805	0.4955600969791412	0.20361213	0.03966547775268555	0.000999217612609327
1568	1568	0.805	0.4954664304256439	0.20361213	0.03968875551223755	0.0009992171133916578
1569	1569	0.81	0.4953708164691925	0.20361213	0.03971175479888916	0.0009992166141744873
1570	1570	0.81	0.49527982687950134	0.20361213	0.039734431266784664	0.0009992161149578157
1571	1571	0.81	0.49518949484825137	0.20361213	0.03975699043273926	0.0009992156157416427
1572	1572	0.805	0.4951011533737183	0.20361213	0.03977972221374512	0.0009992151165259687
1573	1573	0.81	0.49500584173202516	0.20361213	0.03980296421051026	0.0009992146173107939
1574	1574	0.815	0.4949111223220825	0.20361213	0.03982685804367065	0.0009992141180961173
1575	1575	0.815	0.49481599807739257	0.20361213	0.03985112190246582	0.00099921361888194
1576	1576	0.805	0.49472598552703856	0.20361213	0.03987525224685669	0.0009992131196682613
1577	1577	0.81	0.49463389253616336	0.20361213	0.03989867305755616	0.0009992126204550814
1578	1578	0.81	0.4945429832935333	0.20361213	0.03992205572128296	0.0009992121212424004
1579	1579	0.81	0.4944510924816132	0.20361213	0.03994585752487183	0.0009992116220302182
1580	1580	0.81	0.4943575048446655	0.20361213	0.039970078468322755	0.0009992111228185347
1581	1581	0.81	0.4942661213874817	0.20361213	0.0399942684173584	0.0009992106236073502
1582	1582	0.81	0.4941731390953064	0.20361213	0.04001793241500855	0.0009992101243966646
1583	1583	0.81	0.4940813040733337	0.20361213	0.04004155158996582	0.0009992096251864775
1584	1584	0.81	0.49398882865905763	0.20361213	0.04006488800048828	0.0009992091259767894
1585	1585	0.81	0.49389876890182494	0.20361213	0.04008789825439454	0.0009992086267676002
1586	1586	0.81	0.4938078558444977	0.20361213	0.04011109828948975	0.0009992081275589097
1587	1587	0.81	0.4937150163650513	0.20361213	0.040134577274322514	0.0009992076283507178
1588	1588	0.81	0.493621719121933	0.20361213	0.040158194541931154	0.000999207129143025
1589	1589	0.81	0.4935308456420898	0.20361213	0.0401821494102478	0.000999206629935831
1590	1590	0.81	0.49343836832046506	0.20361213	0.04020596075057983	0.0009992061307291357
1591	1591	0.81	0.4933478379249573	0.20361213	0.04022975206375122	0.0009992056315229392
1592	1592	0.81	0.4932569682598114	0.20361213	0.04025305509567261	0.0009992051323172418
1593	1593	0.81	0.4931653175354004	0.20361213	0.04027587509155273	0.0009992046331120429
1594	1594	0.81	0.49307199954986575	0.20361213	0.04029866695404053	0.0009992041339073427
1595	1595	0.81	0.49297968292236327	0.20361213	0.04032156610488892	0.0009992036347031418
1596	1596	0.81	0.4928898048400879	0.20361213	0.040344817638397215	0.0009992031354994393
1597	1597	0.81	0.4927975461483002	0.20361213	0.04036828136444092	0.0009992026362962356
1598	1598	0.81	0.49270571780204775	0.20361213	0.0403911919593811	0.000999202137093531
1599	1599	0.81	0.49261567783355714	0.20361213	0.040413596153259276	0.000999201637891325
1600	1600	0.81	0.4925265545845032	0.20361213	0.04043611240386963	0.0009992011386896176
1601	1601	0.81	0.4924386970996857	0.20361213	0.04045903015136719	0.0009992006394884093
1602	1602	0.81	0.4923488721847534	0.20361213	0.040482901096344	0.0009992001402876999
1603	1603	0.815	0.4922585859298706	0.20361213	0.040507174968719487	0.0009991996410874887
1604	1604	0.815	0.49216542434692384	0.20361213	0.04053113651275635	0.000999199141887777
1605	1605	0.815	0.4920763750076294	0.20361213	0.04055438232421875	0.0009991986426885638
1606	1606	0.81	0.4919917483329773	0.20361213	0.040576805591583255	0.0009991981434898493
1607	1607	0.815	0.49189896655082704	0.20361213	0.040598613739013675	0.0009991976442916338
1608	1608	0.815	0.4918100485801697	0.20361213	0.04062047100067139	0.0009991971450939172
1609	1609	0.815	0.491720018863678	0.20361213	0.04064333248138428	0.000999196645896699
1610	1610	0.815	0.4916295154094696	0.20361213	0.04066700172424317	0.0009991961466999798
1611	1611	0.815	0.4915397963523865	0.20361213	0.040690799713134766	0.0009991956475037596
1612	1612	0.815	0.49144816541671754	0.20361213	0.04071444416046143	0.000999195148308038
1613	1613	0.815	0.491359787940979	0.20361213	0.040737586975097655	0.000999194649112815
1614	1614	0.815	0.4912724657058716	0.20361213	0.040760175704956055	0.000999194149918091
1615	1615	0.815	0.491182674407959	0.20361213	0.04078267955780029	0.0009991936507238659
1616	1616	0.815	0.4910889675617218	0.20361213	0.04080546998977661	0.0009991931515301393
1617	1617	0.815	0.490998064994812	0.20361213	0.040828501701354984	0.000999192652336912
1618	1618	0.815	0.4909088909626007	0.20361213	0.040851473808288574	0.000999192153144183
1619	1619	0.815	0.49082384395599366	0.20361213	0.04087386417388916	0.0009991916539519529
1620	1620	0.815	0.49073491954803466	0.20361213	0.04089616203308105	0.0009991911547602217
1621	1621	0.815	0.4906416103839874	0.20361213	0.04091881370544433	0.0009991906555689891
1622	1622	0.815	0.49055447006225583	0.20361213	0.04094221019744873	0.0009991901563782555
1623	1623	0.815	0.4904652893543243	0.20361213	0.040966248512268065	0.0009991896571880207
1624	1624	0.815	0.4903767511844635	0.20361213	0.04099024391174316	0.0009991891579982845
1625	1625	0.815	0.49028550696372986	0.20361213	0.04101350021362305	0.000999188658809047
1626	1626	0.815	0.4901945426464081	0.20361213	0.04103542709350586	0.0009991881596203083
1627	1627	0.815	0.49010533690452573	0.20361213	0.041056609153747564	0.0009991876604320687
1628	1628	0.815	0.49001907801628114	0.20361213	0.04107787704467774	0.0009991871612443277
1629	1629	0.815	0.4899284815788269	0.20361213	0.04109960556030273	0.0009991866620570854
1630	1630	0.815	0.4898383972644806	0.20361213	0.0411222038269043	0.0009991861628703422
1631	1631	0.815	0.4897497975826263	0.20361213	0.04114536285400391	0.0009991856636840976
1632	1632	0.815	0.48966349411010746	0.20361213	0.04116834449768067	0.0009991851644983514
1633	1633	0.815	0.4895741891860962	0.20361213	0.04119115591049194	0.0009991846653131045
1634	1634	0.815	0.4894824182987213	0.20361213	0.041214094161987305	0.0009991841661283563
1635	1635	0.815	0.4893941326141357	0.20361213	0.04123717975616455	0.0009991836669441068
1636	1636	0.815	0.48930694556236265	0.20361213	0.04125957584381104	0.000999183167760356
1637	1637	0.815	0.4892190833091736	0.20361213	0.04128153514862061	0.000999182668577104
1638	1638	0.815	0.4891276164054871	0.20361213	0.041303138256073	0.0009991821693943507
1639	1639	0.815	0.48904120540618895	0.20361213	0.04132473087310791	0.0009991816702120964
1640	1640	0.815	0.48895338439941405	0.20361213	0.041346582412719726	0.0009991811710303407
1641	1641	0.815	0.48886421203613284	0.20361213	0.04136857271194458	0.0009991806718490836
1642	1642	0.815	0.48877687311172485	0.20361213	0.04139078712463379	0.0009991801726683257
1643	1643	0.815	0.48868897938728334	0.20361213	0.04141343021392822	0.0009991796734880663
1644	1644	0.815	0.48860006523132327	0.20361213	0.04143576812744141	0.0009991791743083056
1645	1645	0.815	0.4885120358467102	0.20361213	0.041457590103149415	0.000999178675129044
1646	1646	0.815	0.4884230365753174	0.20361213	0.0414795150756836	0.000999178175950281
1647	1647	0.815	0.4883410542011261	0.20361213	0.0415014533996582	0.0009991776767720166
1648	1648	0.815	0.48825276851654054	0.20361213	0.04152334690093994	0.0009991771775942511
1649	1649	0.815	0.4881625227928162	0.20361213	0.04154485988616944	0.0009991766784169845
1650	1650	0.815	0.48807715797424317	0.20361213	0.04156600856781006	0.0009991761792402165
1651	1651	0.815	0.4879884271621704	0.20361213	0.041587188720703126	0.0009991756800639471
1652	1652	0.815	0.4879023892879486	0.20361213	0.041608826637268066	0.000999175180888177
1653	1653	0.815	0.487816832780838	0.20361213	0.041630796909332274	0.0009991746817129051
1654	1654	0.815	0.48772930645942686	0.20361213	0.041652645111083984	0.0009991741825381322
1655	1655	0.815	0.4876427013874054	0.20361213	0.04167416286468506	0.0009991736833638582
1656	1656	0.815	0.48755513191223143	0.20361213	0.04169546127319336	0.0009991731841900828
1657	1657	0.815	0.48746546840667726	0.20361213	0.04171672201156616	0.000999172685016806
1658	1658	0.815	0.4873771104812622	0.20361213	0.04173803663253784	0.0009991721858440283
1659	1659	0.82	0.48729427313804624	0.20361213	0.041759298801422116	0.0009991716866717493
1660	1660	0.815	0.4872051730155945	0.20361213	0.04178013944625855	0.0009991711874999688
1661	1661	0.815	0.487116975069046	0.20361213	0.04180080938339233	0.000999170688328687
1662	1662	0.815	0.48703088974952696	0.20361213	0.04182183361053467	0.0009991701891579046
1663	1663	0.82	0.48694742178916933	0.20361213	0.0418435082435608	0.0009991696899876203
1664	1664	0.82	0.4868609743118286	0.20361213	0.04186485576629639	0.000999169190817835
1665	1665	0.815	0.48677368474006655	0.20361213	0.04188601684570313	0.0009991686916485485
1666	1666	0.82	0.4866859691143036	0.20361213	0.041906960487365724	0.0009991681924797606
1667	1667	0.82	0.48659808945655825	0.20361213	0.04192756128311157	0.0009991676933114714
1668	1668	0.82	0.48651354169845584	0.20361213	0.04194842433929444	0.0009991671941436812
1669	1669	0.82	0.4864280552864075	0.20361213	0.041969749450683595	0.0009991666949763897
1670	1670	0.82	0.48633955025672915	0.20361213	0.04199118518829346	0.000999166195809597
1671	1671	0.82	0.4862504823207855	0.20361213	0.04201220703125	0.000999165696643303
1672	1672	0.82	0.4861674587726593	0.20361213	0.04203283596038819	0.0009991651974775076
1673	1673	0.82	0.4860826859474182	0.20361213	0.04205323553085327	0.0009991646983122109
1674	1674	0.82	0.4859985830783844	0.20361213	0.042073589801788325	0.0009991641991474133
1675	1675	0.82	0.48591169571876525	0.20361213	0.04209416961669922	0.0009991636999831142
1676	1676	0.82	0.485825227022171	0.20361213	0.04211475086212159	0.0009991632008193138
1677	1677	0.82	0.48573907375335695	0.20361213	0.04213472366333008	0.0009991627016560124
1678	1678	0.82	0.48565518522262574	0.20361213	0.04215520286560059	0.0009991622024932095
1679	1679	0.82	0.48556722164154054	0.20361213	0.04217601776123047	0.0009991617033309054
1680	1680	0.82	0.48547988653182983	0.20361213	0.04219698429107666	0.0009991612041691
1681	1681	0.82	0.48539691638946536	0.20361213	0.04221760702133179	0.0009991607050077935
1682	1682	0.82	0.4853124558925629	0.20361213	0.04223796129226685	0.0009991602058469855
1683	1683	0.82	0.4852256760597229	0.20361213	0.04225790357589722	0.0009991597066866765
1684	1684	0.82	0.4851405229568482	0.20361213	0.042278131484985354	0.0009991592075268662
1685	1685	0.82	0.485056654214859	0.20361213	0.042299137115478516	0.0009991587083675545
1686	1686	0.82	0.48497113823890686	0.20361213	0.042319896221160884	0.0009991582092087415
1687	1687	0.82	0.4848857452869415	0.20361213	0.042340122699737553	0.0009991577100504276
1688	1688	0.82	0.48479972219467166	0.20361213	0.04235998725891114	0.000999157210892612
1689	1689	0.82	0.4847170886993408	0.20361213	0.04237993335723877	0.0009991567117352952
1690	1690	0.82	0.48463518857955934	0.20361213	0.04240055322647095	0.0009991562125784776
1691	1691	0.82	0.48454921793937683	0.20361213	0.04242130470275879	0.0009991557134221582
1692	1692	0.82	0.4844639046192169	0.20361213	0.042442266464233394	0.0009991552142663378
